tweet_id,tweet_text,tweet_classifications
746404794068172800,#RuinAVideoGame Kardashian Warriors @midnight,OBSV
746397294723993600,@midnight SUPER MARIO LOPEZ #RuinAVideoGame,WPLY_OBSV
746397512324390912,Watchdogs Eat Their Owner. #ruinavideogame #addgameofthrones @midnight @hardwick,OBSV
746402686661058560,Grand Theft Auto-erotic Asphyxiation #RuinAVideoGame @midnight,OBSV_VLGR
746402531773865985,@midnight Grand Theft Autoerotic asphyxiation #ruinavideogame,OBSV_VLGR
746406191044005889,#ruinavideogame @midnight Metal Richard Gear Solid,OBSV
746396002765115393,Sim Shitty #RuinAVideoGame @midnight,OBSV_VLGR
746388305068068865,@midnight #RuinAVideoGame SafeSpace Invaders,OBSV
746396860252815360,Wii F**k #RuinAVideoGame @midnight,OBSV_VLGR
746185068855468033,Metal Beer Solid @midnight #RuinAVideoGame,WPLY_OBSV
746395385170649088,Tony Hawk's Pro Mater #RuinAVideoGame @midnight,WPLY_OBSV_VLGR
746403973498822658,"@midnight @burnie @GavinFree @bdunkelman ""Silent Hills"" #RuinAVideoGame #FuckYouKonami",NHMR
746404096899325952,Final Fantasy Island #RuinAVideoGame @midnight,WPLY_OBSV
746397016624881664,Crash Pounding-coot #RuinAVideoGame @midnight,WPLY_OBSV_VLGR
746395945206702080,ER for the Atari 2600 #RuinAVideoGame @midnight,OBSV_ABSD
746403031114256384,You Don't Know Jill Either. #RuinAVideoGame @midnight,WPLY_OBSV
746400239368581120,@midnight #RuinAVideoGame Injustice: Cops Among Us,WPLY_OBSV
746404308678152196,@midnight Luigi's studio apartment #RuinAVideoGame,OBSV
746395920380628992,L.A. Choir #RuinAVideoGame @midnight,WPLY_OBSV
746404016133910529,Light Drizzle @midnight #RuinAVideoGame,OBSV
746393423406579712,Hemorrhoids. #RuinAVideoGame @midnight,OBSV_VLGR
746395570655354880,Arkham Aesthetics. #RuinAVideoGame @midnight,WPLY_OBSV
746404921830932480,Brand New Auto. #RuinAVideoGame @midnight,WPLY_OBSV
746395467970404352,Plants Vs. Government.. #RuinAVideoGame @midnight,OBSV_ABSD
746396734612439041,Zelda: Red Light Princess #RuinAVideoGame @midnight,WPLY_OBSV_VLGR
746393734363906048,Frugger #RuinAVideoGame @mavissav @midnight https://t.co/5c3X7xY2Ev,WPLY_OBSV
746396609408286720,Tony Hawk's Prostate Exam.. #Ruinavideogame @midnight,WPLY_OBSV_VLGR
746393588259500032,Fudge Pac-Man. #RuinAVideoGame @midnight,WPLY_OBSV
746391653422759936,Call of Doody: Ghost Peppers #RuinAVideoGame @midnight,WPLY_OBSV_VLGR
746398125816897536,@midnight #RuinAVideoGame OverBeingWatched,WPLY_OBSV
746397206568144896,Grand Theft Autofellatio @midnight #HashtagWars #RuinAVideoGame,WPLY_OBSV_VLGR
746405240669253637,#ruinavideogame @midnight Pegged,VLGR
746401148534349824,@midnight #RuinAVideoGame FTL: Faster Than Larry,WPLY_OBSV_ABSD
746391960601059328,@midnight #ruinavideogame Halo: The Master Chef Collection,WPLY_OBSV
746392929434898432,The legend of Trump #RuinAVideoGame @midnight,ISLT_OBSV
746396941429407745,Mario Swingers Party #RuinAVideoGame @midnight,OBSV_VLGR
746393505283530752,Higher Emblem: Half-Baked #RuinAVideoGame @midnight,WPLY_OBSV
746401969594568704,Super Breakup #RuinAVideoGame @Midnight #HashtagWars,WPLY_OBSV
746403914841530368,Vice President Evil. #RuinAVideoGame @midnight,ISLT_OBSV
746397173005303808,World of Crafts. #RuinAVideoGame @midnight,WPLY_OBSV
746396474657878016,Contra...band #RuinAVideoGame @midnight,WPLY_OBSV
746406309432537088,Mass Erect #RuinAVideogame @midnight,WPLY_OBSV_VLGR
746400601307676676,Tetnis #RuinAVideoGame @midnight,WPLY_OBSV
746398368260292608,Launch day DLC #RuinAVideoGame @midnight,ISLT_OBSV
746392495706243072,Grass Effect: the scifi game where you watch grass grow. @midnight #RuinAVideoGame,OBSV_ABSD
746401308823986176,Breakup #RuinAVideoGame @Midnight #HashtagWars,WPLY_OBSV
746394243250282498,Smash Bros fraternity addition #RuinAVideoGame @midnight,WPLY_OBSV_VLGR
746393326497075200,Super Stash Bros. #RuinAVideoGame @midnight,WPLY_OBSV
746396170847674368,Frogger Style #RuinAVideoGame @midnight,OBSV_VLGR
746402229704286209,Wii Sportsbra #RuinAVideoGame @midnight,WPLY_OBSV
746393618227695616,Secret of menstruating #RuinAVideoGame @midnight,OBSV_VLGR
746395113379635200,Ratchet and my crank! #ruinavideogame @midnight,WPLY_OBSV_VLGR
746403820746354688,Alan Wakeboarding @midnight #RuinAVideoGame,WPLY_OBSV
746395666461523969,FallOut Of The EU: Brexit #RuinAVideoGame @midnight,OBSV
746396237121916931,Rock Hard Band #RuinAVideoGame @midnight,OBSV_VLGR
746396576151572480,@midnight Skyrimjob #ruinavideogame,WPLY_OBSV_VLGR
746396475848962048,Mario shopping kart #ruinavideogame @midnight,WPLY_OBSV
746389894793207808,Brad Pitt fall #RuinAVideoGame @midnight,WPLY_OBSV
746389832021217280,Grand Theft Auto: based on the movie San Andreas #RuinAVideoGame @midnight,ISLT_OBSV
746406523446820868,"Batman: Arkham ""we're totally giving you an original villain"" Knight. @midnight #RuinAVideoGame",ISLT_OBSV
746405895618199553,#ruinavideogame @midnight Pt Man,OBSV
746388517433937921,Sonic The Hedge Fund Manager #RuinAVideoGame @midnight,WPLY_OBSV_ABSD
746398570417270790,@midnight GOP of War #ruinavideogame,WPLY_OBSV
746401071556239360,Ecco the Tuna #RuinAVideoGame @midnight,WPLY_OBSV
746403135338340352,Donkey Punch Country #RuinAVideoGame @midnight,OBSV_VLGR
746399419587665921,@midnight #RuinAVideoGame Quantic Dream presents a David Cage game...,ISLT_OBSV
746395298994356224,The Legend of Zelda: The Wind Breaker #RuinAVideoGame @midnight,WPLY_OBSV_VLGR
746388500027670529,E.T. The Erecting-Terrestrial #RuinAVideoGame @midnight https://t.co/e2WvGkofE0,WPLY_OBSV_VLGR
746399494804103168,Browneye @midnight #RuinAVideoGame,OBSV_ABSD
746406355112583169,#ruinavideogame @midnight Twisted Fellow,OBSV
746396375080906752,Golden Axe Body Spray #RuinAVideoGame @midnight,WPLY_OBSV
746394727830814720,WMBA #RuinAVideoGame @midnight,ISLT_OBSV
746398892263038976,@midnight Dildozer #RuinAVideoGame,WPLY_OBSV_VLGR
746399057598259200,Ray Rice's Punch-out!! #RuinAVideoGame @midnight,ISLT_OBSV
746403315773104128,The Farcrying Game #RuinAVideoGame @midnight,WPLY_OBSV
746406119959109632,"Rocksteady's new DC licensed title ""Detective Chimp"" (JK, I would love a Detective Chimp video game.) #RuinAVideoGame @midnight",ISLT_IRNY_OBSV
746396229966270464,#RuinAVideoGame Animal House Crossing @midnight,WPLY_OBSV
746392939715125248,Dr. Mario's Waiting Room #RuinAVideoGame @midnight,OBSV
746400979428401152,Brain Damage #RuinAVideoGame @midnight,ABSD
746393068585160706,The Hairy Orange Box #RuinAVideoGame @midnight,OBSV_ABSD
746396312573251584,Suck-It Ralph #RuinAVideoGame @midnight,WPLY_OBSV_VLGR
746388825811738624,@midnight Donkey Dong #RuinAVideoGame,WPLY_OBSV_VLGR
746190781417918464,World of Arts & Craft #RuinAVideoGame @midnight,WPLY_OBSV_ABSD
746183823784878081,@Midnight #PointsMe #RuinAVideoGame Halo by @Adele,WPLY_OBSV
746215476297031682,Rouge #RuinAVideoGame @midnight,WPLY_OBSV
746201004492754944,Leisure Suit Larry David @midnight #RuinAVideoGame,OBSV
746225938824724480,Grand theft auto zone #RuinAVideoGame @midnight,WPLY_OBSV
746189162110390272,Oregon Trailer Park #RuinAVideoGame @midnight,WPLY_OBSV
746184513466793984,Assassins Peed #RuinAVideoGame @midnight,WPLY_OBSV_VLGR
746184142572953609,Mario Lemon Party #RuinAVideoGame @midnight,WPLY_OBSV_VLGR
746201530487865344,USE YOUR WORDS with Friends #RuinAVideoGame @midnight,WPLY_OBSV
